,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
7845,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,50.14794520547945,0.4684931506849315,1,1,0,0,1.0,False
7846,M,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.065753424657533,3.334246575342466,1,0,0,1,1.0,False
7847,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False
7848,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False
7849,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False
7850,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False
7851,M,N,N,2,Working,Lower secondary,Married,House / apartment,37.24109589041096,6.975342465753425,1,1,0,0,4.0,False
7852,M,N,N,2,Working,Lower secondary,Married,House / apartment,37.24109589041096,6.975342465753425,1,1,0,0,4.0,False
7853,M,N,N,2,Working,Lower secondary,Married,House / apartment,37.24109589041096,6.975342465753425,1,1,0,0,4.0,False
7854,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False
7855,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False
7856,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False
7857,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.31780821917808,2.9726027397260277,1,0,1,0,2.0,False
7858,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,39.53972602739726,12.30958904109589,1,1,0,1,2.0,False
7859,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,39.53972602739726,12.30958904109589,1,1,0,1,2.0,False
7860,F,N,Y,0,State servant,Higher education,Married,Municipal apartment,64.0958904109589,0.4136986301369863,1,0,1,0,2.0,False
7861,F,N,Y,0,State servant,Higher education,Married,Municipal apartment,64.0958904109589,0.4136986301369863,1,0,1,0,2.0,False
7862,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.50410958904109,22.48219178082192,1,0,0,0,2.0,False
7863,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.50410958904109,22.48219178082192,1,0,0,0,2.0,False
7864,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7865,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7866,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7867,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7868,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7869,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7870,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7871,F,Y,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.013698630136982,3.808219178082192,1,0,1,0,1.0,False
7872,M,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False
7873,M,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False
7874,M,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False
7875,M,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,47.271232876712325,25.016438356164382,1,0,1,0,4.0,False
7876,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7877,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7878,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7879,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7880,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7881,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.02191780821918,1.7205479452054795,1,1,1,0,1.0,False
7882,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.775342465753425,10.252054794520548,1,0,0,1,2.0,False
7883,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.92876712328767,-1000.6657534246576,1,0,0,0,2.0,False
7884,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.92876712328767,-1000.6657534246576,1,0,0,0,2.0,False
7885,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.92876712328767,-1000.6657534246576,1,0,0,0,2.0,False
7886,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False
7887,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,True
7888,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False
7889,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False
7890,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.26301369863014,-1000.6657534246576,1,0,0,0,1.0,False
7891,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,60.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False
7892,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,60.37534246575343,-1000.6657534246576,1,0,0,0,2.0,False
7893,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.68493150684932,-1000.6657534246576,1,0,0,0,2.0,False
7894,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.68493150684932,-1000.6657534246576,1,0,0,0,2.0,False
7895,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.68493150684932,-1000.6657534246576,1,0,0,0,2.0,False
7896,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,35.19178082191781,3.5013698630136987,1,0,0,0,3.0,False
7897,M,N,Y,0,Working,Higher education,Married,House / apartment,28.73972602739726,9.838356164383562,1,0,0,0,2.0,False
7898,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.83835616438356,-1000.6657534246576,1,0,0,0,2.0,False
7899,M,Y,Y,0,Working,Higher education,Married,House / apartment,29.942465753424656,9.09041095890411,1,0,1,0,2.0,False
7900,F,N,Y,2,Working,Higher education,Married,House / apartment,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False
7901,F,N,Y,2,Working,Higher education,Married,House / apartment,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False
7902,F,N,Y,2,Working,Higher education,Married,House / apartment,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False
7903,F,N,Y,2,Working,Higher education,Married,House / apartment,35.23287671232877,12.75890410958904,1,1,1,0,4.0,False
7904,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,59.821917808219176,1.8054794520547943,1,0,1,0,2.0,False
7905,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,49.1945205479452,25.65205479452055,1,0,0,0,3.0,False
7906,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,49.1945205479452,25.65205479452055,1,0,0,0,3.0,False
7907,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,61.942465753424656,-1000.6657534246576,1,0,0,0,1.0,False
7908,M,N,Y,0,Working,Lower secondary,Civil marriage,House / apartment,35.68219178082192,6.002739726027397,1,0,0,0,2.0,False
7909,M,N,Y,0,Working,Lower secondary,Civil marriage,House / apartment,35.68219178082192,6.002739726027397,1,0,0,0,2.0,False
7910,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,51.57260273972603,2.3013698630136985,1,0,0,0,3.0,False
7911,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7912,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7913,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7914,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7915,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7916,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.21643835616438,18.065753424657533,1,0,0,1,2.0,False
7917,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7918,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7919,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7920,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7921,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7922,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7923,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False
7924,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False
7925,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False
7926,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False
7927,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.02739726027397,7.473972602739726,1,0,0,0,2.0,False
7928,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.22465753424657,-1000.6657534246576,1,0,1,0,2.0,False
7929,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.22465753424657,-1000.6657534246576,1,0,1,0,2.0,False
7930,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.55068493150685,31.49041095890411,1,0,0,0,2.0,False
7931,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.55068493150685,31.49041095890411,1,0,0,0,2.0,False
7932,F,N,N,0,Commercial associate,Higher education,Single / not married,House / apartment,26.846575342465755,5.416438356164384,1,1,0,1,1.0,False
7933,M,Y,N,1,Commercial associate,Higher education,Married,House / apartment,35.41095890410959,4.638356164383562,1,0,0,1,3.0,False
7934,M,Y,N,1,Commercial associate,Higher education,Married,House / apartment,35.41095890410959,4.638356164383562,1,0,0,1,3.0,False
7935,M,Y,Y,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.91232876712328,-1000.6657534246576,1,0,0,0,3.0,False
7936,M,Y,Y,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.91232876712328,-1000.6657534246576,1,0,0,0,3.0,False
7937,M,Y,Y,1,Pensioner,Secondary / secondary special,Married,House / apartment,51.91232876712328,-1000.6657534246576,1,0,0,0,3.0,False
7938,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.00547945205479,1.5534246575342463,1,1,0,0,2.0,False
7939,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.00547945205479,1.5534246575342463,1,1,0,0,2.0,False
7940,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.00547945205479,1.5534246575342463,1,1,0,0,2.0,False
7941,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7942,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7943,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7944,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7945,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7946,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.89315068493151,2.1616438356164385,1,0,0,0,2.0,False
7947,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.895890410958906,-1000.6657534246576,1,0,0,1,1.0,False
7948,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.895890410958906,-1000.6657534246576,1,0,0,1,1.0,False
7949,F,N,N,0,State servant,Secondary / secondary special,Widow,House / apartment,53.86849315068493,31.93972602739726,1,0,0,0,1.0,False
7950,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.50684931506849,6.808219178082192,1,0,0,1,2.0,False
7951,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,42.50684931506849,6.808219178082192,1,0,0,1,2.0,False
7952,M,Y,Y,1,State servant,Higher education,Married,House / apartment,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
7953,M,Y,Y,1,State servant,Higher education,Married,House / apartment,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
7954,M,Y,Y,1,State servant,Higher education,Married,House / apartment,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
7955,M,Y,Y,1,State servant,Higher education,Married,House / apartment,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
7956,M,Y,Y,1,State servant,Higher education,Married,House / apartment,31.312328767123287,8.67123287671233,1,1,0,0,3.0,False
7957,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,45.42739726027397,19.065753424657533,1,0,0,0,3.0,False
7958,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,45.42739726027397,19.065753424657533,1,0,0,0,3.0,False
7959,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,48.80821917808219,2.5534246575342467,1,0,0,0,3.0,False
7960,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62.8,-1000.6657534246576,1,0,1,0,1.0,False
7961,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,54.68767123287671,-1000.6657534246576,1,0,0,0,2.0,False
7962,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,54.68767123287671,-1000.6657534246576,1,0,0,0,2.0,False
7963,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,54.68767123287671,-1000.6657534246576,1,0,0,0,2.0,False
7964,F,N,Y,0,Pensioner,Higher education,Widow,House / apartment,56.26849315068493,-1000.6657534246576,1,0,0,0,1.0,False
7965,M,Y,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,48.50958904109589,8.336986301369864,1,0,1,0,2.0,False
7966,M,Y,Y,0,Working,Higher education,Married,House / apartment,51.36986301369863,1.4684931506849317,1,0,0,0,2.0,False
7967,M,Y,Y,0,Working,Higher education,Married,House / apartment,51.36986301369863,1.4684931506849317,1,0,0,0,2.0,False
7968,M,Y,Y,0,Working,Higher education,Married,House / apartment,51.36986301369863,1.4684931506849317,1,0,0,0,2.0,False
7969,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,48.71780821917808,6.583561643835616,1,0,0,1,2.0,False
7970,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,48.71780821917808,6.583561643835616,1,0,0,1,2.0,False
